species,decimalLongitude.new1,decimalLatitude.new1,States,Biome,Endemism,Inside_State,Inside_Biome,Inside_BR,catalogNumber,data_source,species_id,scientificName.new1,decimalLatitude,decimalLongitude,decimalLatitude.new,decimalLongitude.new,country,country.new,stateProvince.new,municipality.new,locality.new,year.new,family.new1,geo.check,geo.check1,Flagging,cult.check,loc.check1,recordedBy.new,identifiedBy.new,resol.orig,resolution.gazetteer1,Filters_ok,Country_Capital,Province_centroid,IdenticalLongLat,GBIFheadquarter,Biod_inst,Outside_coord,zero_coord,Duplicated,shore,open_sea,wrong_country,Checar_Local,Ano,Filtrador
Araucaria angustifolia,-51.2247222,-27.4016667,MG;PR;RJ;RS;SC;SP,Atlantic_Forest;Pampa,Non-endemic,TRUE,TRUE,,10944,speciesLink,"",Araucaria angustifolia (Bertol.) Kuntze,-27.4016667,-51.2247222,-27.4016667,-51.2247222,Brasil,brazil,santa catarina,no.info,ibicui,1988,Araucariaceae,ok_state,ok_state,Checar_local,"",check_local.2state,"Martins, C.S.A.","Projeto, E.",locality,state,TRUE,,"","",,"",,,"",,"","",Checar_local,"",Weverton
Araucaria angustifolia,-51.3280556,-30.1011667,MG;PR;RJ;RS;SC;SP,Atlantic_Forest;Pampa,Non-endemic,TRUE,TRUE,,15499,speciesLink,"",Araucaria angustifolia (Bertol.) Kuntze,-30.1011667,-51.3280556,-30.1011667,-51.3280556,Brasil,brazil,rio grande sul,no.info,br 116  km 32,1982,Araucariaceae,ok_state,ok_state,Checar_local,"",check_local.2state,s.n.,"Matzenbacher, N.I.",locality,state,TRUE,,"","",,"",,,"",,"","",Checar_local,"",Weverton
Araucaria angustifolia,-57.0882987976074,-29.7546997070312,MG;PR;RJ;RS;SC;SP,Atlantic_Forest;Pampa,Non-endemic,TRUE,TRUE,,21247,speciesLink,"",Araucaria angustifolia (Bertol.) Kuntze,-29.7546997070312,-57.0882987976074,-29.7546997070312,-57.0882987976074,Brasil,brazil,rio grande sul,no.info,praca barao do rio branco,1997,Araucariaceae,ok_state,ok_state,Checar_local,"",check_local.2state,"Guterres, N.","Fernandes, G.M.",locality,state,TRUE,,"","",,"",,,"",,"","",Checar_local,"",Weverton
Araucaria angustifolia,-50.8497222,-28.035,MG;PR;RJ;RS;SC;SP,Atlantic_Forest;Pampa,Non-endemic,TRUE,TRUE,,11782,speciesLink,"",Araucaria angustifolia (Bertol.) Kuntze,-28.035,-50.8497222,-28.035,-50.8497222,Brasil,brazil,santa catarina,no.info,canoas / fazenda gateados,2008,Araucariaceae,ok_state,ok_state,Checar_local,"",check_local.2state,"Verdi, M.","Verdi, M.",locality,state,TRUE,,"","",,"",,,"",,"","",Checar_local,"",Weverton
Araucaria angustifolia,-51.5677778,-27.3611111,MG;PR;RJ;RS;SC;SP,Atlantic_Forest;Pampa,Non-endemic,TRUE,TRUE,,11970,speciesLink,"",Araucaria angustifolia (Bertol.) Kuntze,-27.3611111,-51.5677778,-27.3611111,-51.5677778,Brasil,brazil,santa catarina,no.info,alto sao roque,2008,Araucariaceae,ok_state,ok_state,Checar_local,"",check_local.2state,"Verdi, M.","Verdi, M.",locality,state,TRUE,,"","",,"",,,"",,"","",Checar_local,"",Weverton
Araucaria angustifolia,-49.4919444,-28.0130556,MG;PR;RJ;RS;SC;SP,Atlantic_Forest;Pampa,Non-endemic,TRUE,TRUE,,12148,speciesLink,"",Araucaria angustifolia (Bertol.) Kuntze,-28.0130556,-49.4919444,-28.0130556,-49.4919444,Brasil,brazil,santa catarina,no.info,santa terezinha,2009,Araucariaceae,ok_state,ok_state,Checar_local,"",check_local.2municip.,"Verdi, M.","Verdi, M.",locality,county,TRUE,,"","",,"",,,"",,"","",Checar_local,"",Weverton
Araucaria angustifolia,-54.55943,-25.563592,MG;PR;RJ;RS;SC;SP,Atlantic_Forest;Pampa,Non-endemic,TRUE,TRUE,,126964063,gbif,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-25.563592,-54.55943,-25.563592,-54.55943,Brazil,brazil,parana,no.info,foz do iguacu  pr  brazil,2022,Araucariaceae,ok_state,ok_state,Checar_local,"",check_local.2state,@iguazuexplorer,@iguazuexplorer,locality,state,TRUE,,"","",,"",,,"",,"","",Checar_local,"",Weverton
Araucaria angustifolia,-49.4108333,-27.6291667,MG;PR;RJ;RS;SC;SP,Atlantic_Forest;Pampa,Non-endemic,TRUE,TRUE,,19577,speciesLink,"",Araucaria angustifolia (Bertol.) Kuntze,-27.6291667,-49.4108333,-27.6291667,-49.4108333,Brasil,brazil,santa catarina,no.info,soldadinho,2009,Araucariaceae,ok_state,ok_state,Checar_local,"",check_local.2state,"Korte, A.","Korte, A.",locality,state,TRUE,,"","",,"",,,"",,"","",Checar_local,"",Weverton
Araucaria angustifolia,-49.4983333,-28.0827778,MG;PR;RJ;RS;SC;SP,Atlantic_Forest;Pampa,Non-endemic,TRUE,TRUE,,45520,speciesLink,"",Araucaria angustifolia (Bertol.) Kuntze,-28.0827778,-49.4983333,-28.0827778,-49.4983333,Brasil,brazil,santa catarina,no.info,morro da igreja   parque nacional sao joaquim,2015,Araucariaceae,ok_state,ok_state,Checar_local,"",check_local.2state,"Oliveira, A.A.","Oliveira, A.A.",locality,state,TRUE,,"","",,"",,,"",,"","",Checar_local,"",Weverton
Araucaria angustifolia,-49.3247223,-26.2805556,MG;PR;RJ;RS;SC;SP,Atlantic_Forest;Pampa,Non-endemic,TRUE,TRUE,,55779,speciesLink,"",Araucaria angustifolia (Bertol.) Kuntze,-26.2805556,-49.3247223,-26.2805556,-49.3247223,Brasil,brazil,santa catarina,no.info,rio vermelho  rio vermelho  proximo a lagoa de captacao de agua do samae,2017,Araucariaceae,ok_state,ok_state,Checar_local,"",check_local.2state,"Schwirkowski, P.","Schwirkowski, P.",locality,state,TRUE,,"","",,"",,,"",,"","",Checar_local,"",Weverton
Araucaria angustifolia,-49.3888889,-26.2938889,MG;PR;RJ;RS;SC;SP,Atlantic_Forest;Pampa,Non-endemic,TRUE,TRUE,,55780,speciesLink,"",Araucaria angustifolia (Bertol.) Kuntze,-26.2938889,-49.3888889,-26.2938889,-49.3888889,Brasil,brazil,santa catarina,no.info,serra alta  em caiva  atras da implantec,2017,Araucariaceae,ok_state,ok_state,Checar_local,"",check_local.2state,"Schwirkowski, P.","Schwirkowski, P.",locality,state,TRUE,,"","",,"",,,"",,"","",Checar_local,"",Weverton
Araucaria angustifolia,-49.5911111,-28.0825,MG;PR;RJ;RS;SC;SP,Atlantic_Forest;Pampa,Non-endemic,TRUE,TRUE,,57765,speciesLink,"",Araucaria angustifolia (Bertol.) Kuntze,-28.0825,-49.5911111,-28.0825,-49.5911111,Brasil,brazil,santa catarina,no.info,"",2018,Araucariaceae,ok_state,ok_state,Checar_local,"",check_municip.2state,"Kassner Filho, A.","Kassner Filho, A.",municipality,state,TRUE,,"","",,"",,,"",,"","",Checar_local,"",Weverton
Araucaria angustifolia,-49.2991666,-26.2594444,MG;PR;RJ;RS;SC;SP,Atlantic_Forest;Pampa,Non-endemic,TRUE,TRUE,,66838,speciesLink,"",Araucaria angustifolia (Bertol.) Kuntze,-26.2594444,-49.2991666,-26.2594444,-49.2991666,Brasil,brazil,santa catarina,no.info,rio vermelho  propriedade de clovis e anice wactawski,2020,Araucariaceae,ok_state,ok_state,Checar_local,"",check_local.2state,"Schwirkowski, P.","Schwirkowski, P.",locality,state,TRUE,,"","",,"",,,"",,"","",Checar_local,"",Weverton
Araucaria angustifolia,-50.8030556,-27.4913889,MG;PR;RJ;RS;SC;SP,Atlantic_Forest;Pampa,Non-endemic,TRUE,TRUE,,72973,speciesLink,"",Araucaria angustifolia (Bertol.) Kuntze,-27.4913889,-50.8030556,-27.4913889,-50.8030556,Brasil,brazil,santa catarina,no.info,uhe sao roque  fragmentos alagados  resgate embarcado durante o enchimento do lago,2022,Araucariaceae,ok_state,ok_state,Checar_local,"",check_local.2state,"Kassner Filho, A.","Kassner Filho, A.",locality,state,TRUE,,"","",,"",,,"",,"","",Checar_local,"",Weverton
Araucaria angustifolia,-52.475263,-31.544235,MG;PR;RJ;RS;SC;SP,Atlantic_Forest;Pampa,Non-endemic,TRUE,TRUE,,126980839,gbif,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-31.544235,-52.475263,-31.544235,-52.475263,Brazil,brazil,rio grande do sul,no.info,pelotas  br rs  br,2022,Araucariaceae,ok_state,ok_state,Checar_local,"",check_local.2state,"Restrepo, C.C.","Restrepo, C.C.",locality,state,TRUE,,"","",,"",,,"",,"","",Checar_local,"",Weverton
Araucaria angustifolia,-50.67,-28.2602778,MG;PR;RJ;RS;SC;SP,Atlantic_Forest;Pampa,Non-endemic,TRUE,TRUE,,8853,speciesLink,"",Araucaria angustifolia (Bertol.) Kuntze,-28.2602778,-50.67,-28.2602778,-50.67,Brasil,brazil,santa catarina,no.info,"",2008,Araucariaceae,ok_state,ok_state,Checar_local,"",check_municip.2state,"Verdi, M.","Verdi, M.",municipality,state,TRUE,,"","",,"",,,"",,"","",Checar_local,"",Weverton
Araucaria angustifolia,-49.9477777,-28.4388889,MG;PR;RJ;RS;SC;SP,Atlantic_Forest;Pampa,Non-endemic,TRUE,TRUE,,8896,speciesLink,"",Araucaria angustifolia (Bertol.) Kuntze,-28.4388889,-49.9477777,-28.4388889,-49.9477777,Brasil,brazil,santa catarina,no.info,"",2008,Araucariaceae,ok_state,ok_state,Checar_local,"",check_municip.2state,"Gasper, A.L.","Gasper, A.L.",municipality,state,TRUE,,"","",,"",,,"",,"","",Checar_local,"",Weverton
Araucaria angustifolia,-49.7691667,-28.2605556,MG;PR;RJ;RS;SC;SP,Atlantic_Forest;Pampa,Non-endemic,TRUE,TRUE,,8901,speciesLink,"",Araucaria angustifolia (Bertol.) Kuntze,-28.2605556,-49.7691667,-28.2605556,-49.7691667,Brasil,brazil,santa catarina,no.info,mantiqueira,2008,Araucariaceae,ok_state,ok_state,Checar_local,"",check_local.2state,"Verdi, M.","Verdi, M.",locality,state,TRUE,,"","",,"",,,"",,"","",Checar_local,"",Weverton
Araucaria angustifolia,-51.3883333,-26.9072222,MG;PR;RJ;RS;SC;SP,Atlantic_Forest;Pampa,Non-endemic,TRUE,TRUE,,9161,speciesLink,"",Araucaria angustifolia (Bertol.) Kuntze,-26.9072222,-51.3883333,-26.9072222,-51.3883333,Brasil,brazil,santa catarina,no.info,proximo ao centro,2008,Araucariaceae,ok_state,ok_state,Checar_local,"",check_local.2state,"Dreveck, S.","Dreveck, S.",locality,state,TRUE,,"","",,"",,,"",,"","",Checar_local,"",Weverton
Araucaria angustifolia,-50.9638889,-26.8611111,MG;PR;RJ;RS;SC;SP,Atlantic_Forest;Pampa,Non-endemic,TRUE,TRUE,,9422,speciesLink,"",Araucaria angustifolia (Bertol.) Kuntze,-26.8611111,-50.9638889,-26.8611111,-50.9638889,Brasil,brazil,santa catarina,no.info,estacao experimental da epagri de cacador,2008,Araucariaceae,ok_state,ok_state,Checar_local,"",check_local.2state,"Gasper, A.L.","Gasper, A.L.",locality,state,TRUE,,"","",,"",,,"",,"","",Checar_local,"",Weverton
Araucaria angustifolia,-49.0661010742188,-26.9193992614746,MG;PR;RJ;RS;SC;SP,Atlantic_Forest;Pampa,Non-endemic,TRUE,TRUE,,3693,speciesLink,"",Araucaria angustifolia (Bertol.) Kuntze,-26.9193992614746,-49.0661010742188,-26.9193992614746,-49.0661010742188,Brasil,brazil,santa catarina,no.info,cemiterio,2004,Araucariaceae,ok_state,ok_state,Checar_local,"",check_local.2state,"Gasper, A.L.","Gasper, A.L.",locality,state,TRUE,,"","",,"",,,"",,"","",Checar_local,"",Weverton
Araucaria angustifolia,-49.2317008972168,-26.8978004455566,MG;PR;RJ;RS;SC;SP,Atlantic_Forest;Pampa,Non-endemic,TRUE,TRUE,,5782,speciesLink,"",Araucaria angustifolia (Bertol.) Kuntze,-26.8978004455566,-49.2317008972168,-26.8978004455566,-49.2317008972168,Brasil,brazil,santa catarina,no.info,warnow central,2006,Araucariaceae,ok_state,ok_state,Checar_local,"",check_local.2state,Ebert,"Kalk, J.M.",locality,state,TRUE,,"","",,"",,,"",,"","",Checar_local,"",Weverton
Araucaria angustifolia,-52.805278,-27.498611,MG;PR;RJ;RS;SC;SP,Atlantic_Forest;Pampa,Non-endemic,TRUE,TRUE,,34423,speciesLink,"",Araucaria angustifolia (Bertol.) Kuntze,-27.498611,-52.805278,-27.498611,-52.805278,Brasil,brazil,rio grande do sul,no.info,"",2009,Araucariaceae,ok_state,ok_state,Checar_local,"",check_municip.2state,"Zanotto, M.D.","Zanotto, M.D.",municipality,state,TRUE,,"","",,"",,,"",,"","",Checar_local,"",Weverton
Araucaria angustifolia,-50.85165,-29.312838,MG;PR;RJ;RS;SC;SP,Atlantic_Forest;Pampa,Non-endemic,TRUE,TRUE,,127270827,gbif,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-29.312838,-50.85165,-29.312838,-50.85165,Brazil,brazil,rio grande do sul,no.info,parque estadual do caracol  canela  rs  br,2022,Araucariaceae,ok_state,ok_state,Checar_local,"",check_local.2state,"Ferreira, M.S.","Ferreira, M.S.",locality,state,TRUE,,"","",,"",,,"",,"","",Checar_local,"",Weverton
Araucaria angustifolia,-51.249536,-29.276233,MG;PR;RJ;RS;SC;SP,Atlantic_Forest;Pampa,Non-endemic,TRUE,TRUE,,40710,speciesLink,"",Araucaria angustifolia (Bertol.) Kuntze,-29.276233,-51.249536,-29.276233,-51.249536,Brasil,brazil,rio grande do sul,no.info,bairro petropolis,2013,Araucariaceae,ok_state,ok_state,Checar_local,"",check_local.2state,"Branco, C.","Grizzon, M.",locality,state,TRUE,,"","",,"",,,"",,"","",Checar_local,"",Weverton
Araucaria angustifolia,-51.6925,-28.828611,MG;PR;RJ;RS;SC;SP,Atlantic_Forest;Pampa,Non-endemic,TRUE,TRUE,,51129,speciesLink,"",Araucaria angustifolia (Bertol.) Kuntze,-28.828611,-51.6925,-28.828611,-51.6925,Brasil,brazil,rio grande do sul,no.info,linha bento goncalves,2020,Araucariaceae,ok_state,ok_state,Checar_local,"",check_local.2state,"Cortellini, F.","Cortellini, F.",locality,state,TRUE,,"","",,"",,,"",,"","",Checar_local,"",Weverton
Araucaria angustifolia,-49.822067,-28.025156,MG;PR;RJ;RS;SC;SP,Atlantic_Forest;Pampa,Non-endemic,TRUE,TRUE,,39221,speciesLink,"",Araucaria angustifolia (Bertol.) Kuntze,-28.025156,-49.822067,-28.025156,-49.822067,Brasil,brazil,santa catarina,no.info,santa terezinha,2009,Araucariaceae,ok_state,ok_state,Checar_local,"",check_local.2municip.,"Verdi, M.","Verdi, M.",locality,county,TRUE,,"","",,"",,,"",,"","",Checar_local,"",Weverton
Araucaria angustifolia,-49.512344,-26.4321,MG;PR;RJ;RS;SC;SP,Atlantic_Forest;Pampa,Non-endemic,TRUE,TRUE,,39209,speciesLink,"",Araucaria angustifolia (Bertol.) Kuntze,-26.4321,-49.512344,-26.4321,-49.512344,Brasil,brazil,santa catarina,no.info,estrada alberto torres apa   rio vermelho/humbold,2010,Araucariaceae,ok_state,ok_state,Checar_local,"",check_local.2state,"Dreveck, S.","Dreveck, S.",locality,state,TRUE,,"","",,"",,,"",,"","",Checar_local,"",Weverton
Araucaria angustifolia,-51.5191993713379,-29.1714000701904,MG;PR;RJ;RS;SC;SP,Atlantic_Forest;Pampa,Non-endemic,TRUE,TRUE,,35772,speciesLink,"",Araucaria angustifolia (Bertol.) Kuntze,-29.1714000701904,-51.5191993713379,-29.1714000701904,-51.5191993713379,Brasil,brazil,rio grande do sul,no.info,campus do carvi,2009,Araucariaceae,ok_state,ok_state,Checar_local,"",check_local.2state,"Schuh, S.M.","Schuh, S.M.",locality,state,TRUE,,"","",,"",,,"",,"","",Checar_local,"",Weverton
Araucaria angustifolia,-50.4166984558105,-28.6678009033203,MG;PR;RJ;RS;SC;SP,Atlantic_Forest;Pampa,Non-endemic,TRUE,TRUE,,25000,speciesLink,"",Araucaria angustifolia (Bertol.) Kuntze,-28.6678009033203,-50.4166984558105,-28.6678009033203,-50.4166984558105,Brasil,brazil,rio grande do sul,no.info,fazebnda do cilho,2005,Araucariaceae,ok_state,ok_state,Checar_local|duplicated,"",check_local.2state,"Wasum, R.A.","Wasum, R.A.",locality,state,TRUE,,"","",,"",,,duplicated,,"","",Checar_local,"",Weverton
Araucaria angustifolia,-52.475599,-31.543936,MG;PR;RJ;RS;SC;SP,Atlantic_Forest;Pampa,Non-endemic,TRUE,TRUE,,127383017,gbif,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-31.543936,-52.475599,-31.543936,-52.475599,Brazil,brazil,rio grande do sul,no.info,quilombo  pelotas   rs  brasil,2022,Araucariaceae,ok_state,ok_state,Checar_local,"",check_local.2state,"Restrepo, C.C.","Restrepo, C.C.",locality,state,TRUE,,"","",,"",,,"",,"","",Checar_local,"",Weverton
Araucaria angustifolia,-51.190299987793,-28.0536003112793,MG;PR;RJ;RS;SC;SP,Atlantic_Forest;Pampa,Non-endemic,TRUE,TRUE,,3313,speciesLink,"",Araucaria angustifolia (Bertol.) Kuntze,-28.0536003112793,-51.190299987793,-28.0536003112793,-51.190299987793,Brasil,brazil,rio grande do sul,no.info,fazenda da guabiroba,1987,Araucariaceae,ok_state,ok_state,Checar_local,"",check_local.2state,"Rossato, M.","Wasum, R.A.",locality,state,TRUE,,"","",,"",,,"",,"","",Checar_local,"",Weverton
Araucaria angustifolia,-51.3478012084961,-29.2250003814697,MG;PR;RJ;RS;SC;SP,Atlantic_Forest;Pampa,Non-endemic,TRUE,TRUE,,35808,speciesLink,"",Araucaria angustifolia (Bertol.) Kuntze,-29.2250003814697,-51.3478012084961,-29.2250003814697,-51.3478012084961,Brasil,brazil,rio grande do sul,no.info,"",2009,Araucariaceae,ok_state,ok_state,Checar_local|duplicated,"",check_municip.2state,"Alvares, B.","Alvares, B.",municipality,state,TRUE,,"","",,"",,,duplicated,,"","",Checar_local,"",Weverton
Araucaria angustifolia,-52.479172,-31.542045,MG;PR;RJ;RS;SC;SP,Atlantic_Forest;Pampa,Non-endemic,TRUE,TRUE,,128045144,gbif,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-31.542045,-52.479172,-31.542045,-52.479172,Brazil,brazil,rio grande do sul,no.info,quilombo  pelotas   rs  brasil,2022,Araucariaceae,ok_state,ok_state,Checar_local,"",check_local.2state,"Restrepo, C.C.","Restrepo, C.C.",locality,state,TRUE,,"","",,"",,,"",,"","",Checar_local,"",Weverton
Araucaria angustifolia,-51.1817016601562,-29.0289001464844,MG;PR;RJ;RS;SC;SP,Atlantic_Forest;Pampa,Non-endemic,TRUE,TRUE,,35777,speciesLink,"",Araucaria angustifolia (Bertol.) Kuntze,-29.0289001464844,-51.1817016601562,-29.0289001464844,-51.1817016601562,Brasil,brazil,rio grande do sul,no.info,travessao cavour,2009,Araucariaceae,ok_state,ok_state,Checar_local,"",check_local.2state,"Guareze, L.","Wasum, R.A.",locality,state,TRUE,,"","",,"",,,"",,"","",Checar_local,"",Weverton
Araucaria angustifolia,-51.5335998535156,-29.2560997009277,MG;PR;RJ;RS;SC;SP,Atlantic_Forest;Pampa,Non-endemic,TRUE,TRUE,,35806,speciesLink,"",Araucaria angustifolia (Bertol.) Kuntze,-29.2560997009277,-51.5335998535156,-29.2560997009277,-51.5335998535156,Brasil,brazil,rio grande do sul,no.info,vale dos pinheiros,2009,Araucariaceae,ok_state,ok_state,Checar_local,"",check_local.2state,"Lazzari, C.","Wasum, R.A.",locality,state,TRUE,,"","",,"",,,"",,"","",Checar_local,"",Weverton
Araucaria angustifolia,-50.3577995300293,-28.8847007751465,MG;PR;RJ;RS;SC;SP,Atlantic_Forest;Pampa,Non-endemic,TRUE,TRUE,,34888,speciesLink,"",Araucaria angustifolia (Bertol.) Kuntze,-28.8847007751465,-50.3577995300293,-28.8847007751465,-50.3577995300293,Brasil,brazil,rio grande do sul,no.info,mata do gaspar   recosta,2000,Araucariaceae,ok_state,ok_state,Checar_local,"",check_local.2state,"Wasum, R.A.","Wasum, R.A.",locality,state,TRUE,,"","",,"",,,"",,"","",Checar_local,"",Weverton
Araucaria angustifolia,-51.6316986083984,-29.1627998352051,MG;PR;RJ;RS;SC;SP,Atlantic_Forest;Pampa,Non-endemic,TRUE,TRUE,,35862,speciesLink,"",Araucaria angustifolia (Bertol.) Kuntze,-29.1627998352051,-51.6316986083984,-29.1627998352051,-51.6316986083984,Brasil,brazil,rio grande do sul,no.info,"",2009,Araucariaceae,ok_state,ok_state,Checar_local,"",check_municip.2state,"Rasia, P.","Rasia, P.",municipality,state,TRUE,,"","",,"",,,"",,"","",Checar_local,"",Weverton
Araucaria angustifolia,-51.1143989562988,-29.3763999938965,MG;PR;RJ;RS;SC;SP,Atlantic_Forest;Pampa,Non-endemic,TRUE,TRUE,,37382,speciesLink,"",Araucaria angustifolia (Bertol.) Kuntze,-29.3763999938965,-51.1143989562988,-29.3763999938965,-51.1143989562988,Brasil,brazil,rio grande do sul,no.info,bairro alpina,2009,Araucariaceae,ok_state,ok_state,Checar_local,"",check_local.2state,"Grings, M.","Grings, M.",locality,state,TRUE,,"","",,"",,,"",,"","",Checar_local,"",Weverton
Araucaria angustifolia,-53.902653,-26.554875,MG;PR;RJ;RS;SC;SP,Atlantic_Forest;Pampa,Non-endemic,"","",,128232630,gbif,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-26.554875,-53.902653,-26.554875,-53.902653,Argentina,argentina,misiones,no.info,san pedro  misiones  ar,2022,Araucariaceae,ok_state,ok_state,Checar_local,"",check_local.2state,Forestalbelga,"Rubilar, T.L.P.",locality,state,TRUE,,"","",,"",,,"",,"","",Checar_local,"",Weverton
Araucaria angustifolia,-53.8358001708984,-29.0806007385254,MG;PR;RJ;RS;SC;SP,Atlantic_Forest;Pampa,Non-endemic,TRUE,TRUE,,12566,speciesLink,"",Araucaria angustifolia (Bertol.) Kuntze,-29.0806007385254,-53.8358001708984,-29.0806007385254,-53.8358001708984,Brasil,brazil,rio grande do sul,no.info,jari   passo das vassouras,1991,Araucariaceae,ok_state,ok_state,Checar_local,"",check_local.2state,"Wasum, R.A.","Wasum, R.A.",locality,state,TRUE,,"","",,"",,,"",,"","",Checar_local,"",Weverton
Araucaria angustifolia,-52.359917,-24.016889,MG;PR;RJ;RS;SC;SP,Atlantic_Forest;Pampa,Non-endemic,TRUE,TRUE,,383,speciesLink,"",Araucaria angustifolia (Bertol.) Kuntze,-24.016889,-52.359917,-24.016889,-52.359917,Brasil,brazil,parana,no.info,mananciais da serra,2003,Araucariaceae,ok_state,ok_state,Checar_local,"",check_local.2state,"Caxambu, M.G.","Caxambu, M.G.",locality,state,TRUE,,"","",,"",,,"",,"","",Checar_local,"",Weverton
Araucaria angustifolia,-53.845611,-25.154056,MG;PR;RJ;RS;SC;SP,Atlantic_Forest;Pampa,Non-endemic,TRUE,TRUE,,23043,speciesLink,"",Araucaria angustifolia (Bertol.) Kuntze,-25.154056,-53.845611,-25.154056,-53.845611,Brasil,brazil,parana,no.info,parque nacional do iguacu   posto de,2017,Araucariaceae,ok_state,ok_state,Checar_local,"",check_local.2state,"Caxambu, M.G.","Caxambu, M.G.",locality,state,TRUE,,"","",,"",,,"",,"","",Checar_local,"",Weverton
Araucaria angustifolia,-51.694222,-24.280111,MG;PR;RJ;RS;SC;SP,Atlantic_Forest;Pampa,Non-endemic,TRUE,TRUE,,25882,speciesLink,"",Araucaria angustifolia (Bertol.) Kuntze,-24.280111,-51.694222,-24.280111,-51.694222,Brasil,brazil,parana,no.info,estacao ecologica municipal faian,2018,Araucariaceae,ok_state,ok_state,Checar_local,"",check_local.2state,"Siqueira, E.L.","Caxambu, M.G.",locality,state,TRUE,,"","",,"",,,"",,"","",Checar_local,"",Weverton
Araucaria angustifolia,-51.845139,-25.945222,MG;PR;RJ;RS;SC;SP,Atlantic_Forest;Pampa,Non-endemic,TRUE,TRUE,,26502,speciesLink,"",Araucaria angustifolia (Bertol.) Kuntze,-25.945222,-51.845139,-25.945222,-51.845139,Brasil,brazil,parana,no.info,estacao ecologica municipal francisco,2018,Araucariaceae,ok_state,ok_state,Checar_local,"",check_local.2state,"Caxambu, M.G.","Caxambu, M.G.",locality,state,TRUE,,"","",,"",,,"",,"","",Checar_local,"",Weverton
Araucaria angustifolia,-51.858667,-25.920806,MG;PR;RJ;RS;SC;SP,Atlantic_Forest;Pampa,Non-endemic,TRUE,TRUE,,28744,speciesLink,"",Araucaria angustifolia (Bertol.) Kuntze,-25.920806,-51.858667,-25.920806,-51.858667,Brasil,brazil,parana,no.info,estacao ecologica municipal francisco,2019,Araucariaceae,ok_state,ok_state,Checar_local,"",check_local.2state,"Caxambu, M.G.","Caxambu, M.G.",locality,state,TRUE,,"","",,"",,,"",,"","",Checar_local,"",Weverton
Araucaria angustifolia,-51.262944,-25.624028,MG;PR;RJ;RS;SC;SP,Atlantic_Forest;Pampa,Non-endemic,TRUE,TRUE,,31368,speciesLink,"",Araucaria angustifolia (Bertol.) Kuntze,-25.624028,-51.262944,-25.624028,-51.262944,Brasil,brazil,parana,no.info,estacao ecologica municipal pinhalzinho,2021,Araucariaceae,ok_state,ok_state,Checar_local,"",check_local.2state,"Caxambu, M.G.","Caxambu, M.G.",locality,state,TRUE,,"","",,"",,,"",,"","",Checar_local,"",Weverton
