catalogNumber,data_source,species_id,species,scientificName.new1,decimalLatitude,decimalLongitude,decimalLatitude.new,decimalLongitude.new,decimalLatitude.new1,decimalLongitude.new1,country,country.new,stateProvince.new,municipality.new,locality.new,year.new,family.new1,geo.check,geo.check1,cult.check,loc.check1,recordedBy.new,identifiedBy.new,resol.orig,resolution.gazetteer1
176506291,gbif,Araucaria angustifolia,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-25.076469,-51.828037,-25.076469,-51.828037,-25.076469,-51.828037,Brazil,brazil,parana,no.info,campina do simao  pr  br,2023,Araucariaceae,ok_state,ok_state,,check_local.2state,"Silverio, A.","Silverio, A.",locality,state
178051278,gbif,Araucaria angustifolia,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-29.426995,-50.388391,-29.426995,-50.388391,-29.426995,-50.388391,Brazil,brazil,rio grande do sul,no.info,sao francisco de paula   rio grande del sur  brasil,2023,Araucariaceae,ok_state,ok_state,,check_local.2state,"Fernandez, P.G.","Fernandez, P.G.",locality,state
178201848,gbif,Araucaria angustifolia,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-29.456585,-50.599336,-29.456585,-50.599336,-29.456585,-50.599336,Brazil,brazil,rio grande do sul,no.info,estrada da carapina  sao francisco de paula  rs  br,2023,Araucariaceae,ok_state,ok_state,,check_local.2state,"Sly, N.","Sly, N.",locality,state
178201942,gbif,Araucaria angustifolia,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-29.391629,-50.383482,-29.391629,-50.383482,-29.391629,-50.383482,Brazil,brazil,rio grande do sul,no.info,sao francisco de paula  br rs  br,2023,Araucariaceae,ok_state,ok_state,,check_local.2state,"Sly, N.","Sly, N.",locality,state
178363774,gbif,Araucaria angustifolia,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-29.391825,-50.38332,-29.391825,-50.38332,-29.391825,-50.38332,Brazil,brazil,rio grande do sul,no.info,ers484  sao francisco de paula  rs  br,2023,Araucariaceae,ok_state,ok_state,,check_local.2state,"Billerman, S.","Billerman, S.",locality,state
178363924,gbif,Araucaria angustifolia,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-29.443663,-50.611245,-29.443663,-50.611245,-29.443663,-50.611245,Brazil,brazil,rio grande do sul,no.info,sao francisco de paula  rs  br,2023,Araucariaceae,ok_state,ok_state,,check_local.2state,"Billerman, S.","Billerman, S.",locality,state
178555551,gbif,Araucaria angustifolia,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-25.448224,-49.232936,-25.448224,-49.232936,-25.448224,-49.232936,Brazil,brazil,parana,no.info,universidade federal do parana   centro politecnico  curitiba  pr  br,2023,Araucariaceae,ok_state,ok_state,,check_local.2state,Vinibala,Vinibala,locality,state
179236411,gbif,Araucaria angustifolia,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-26.557112,-53.896703,-26.557112,-53.896703,-26.557112,-53.896703,Argentina,argentina,misiones,no.info,san pedro  misiones  ar,2023,Araucariaceae,ok_state,ok_state,,check_local.2state,Forestalbelga,"Preliasco, P.",locality,state
179438308,gbif,Araucaria angustifolia,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-29.323049,-50.817321,-29.323049,-50.817321,-29.323049,-50.817321,Brazil,brazil,rio grande do sul,no.info,canela   rs  brasil,2023,Araucariaceae,ok_state,ok_state,,check_local.2state,Pedrosantoss,Pedrosantoss,locality,state
180663160,gbif,Araucaria angustifolia,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-29.480646,-50.174486,-29.480646,-50.174486,-29.480646,-50.174486,Brazil,brazil,rio grande do sul,no.info,95400 000   rincao dos kroeff  sao francisco de paula   rs  95400 000,2023,Araucariaceae,ok_state,ok_state,,check_local.2state,Odiombar,Odiombar,locality,state
-900141159,gbif,Araucaria angustifolia,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-0.211429,-78.503349,-0.211429,-78.503349,-0.211429,-78.503349,Ecuador,ecuador,,no.info,quito  paneillo  centro historico y mariscal sucre,2023,Araucariaceae,ok_country,ok_country,,ok_same_resolution,s.n.,s.n.,country,country
149532230,gbif,Araucaria angustifolia,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-23.422533,-46.642277,-23.422533,-46.642277,-23.422533,-46.642277,Brazil,brazil,sao paulo,no.info,mairipora,2022,Araucariaceae,ok_county,ok_county,,check_local.2municip.,"Longo, M.","Longo, M.",locality,county
,gbif,Araucaria angustifolia,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-17.15,-44.3,-17.15,-44.3,-17.15,-44.3,Brazil,brazil,,no.info,,2022,Araucariaceae,ok_country,ok_country,,ok_same_resolution,s.n.,s.n.,country,country
116755826,gbif,Araucaria angustifolia,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-22.724297,-45.856425,-22.724297,-45.856425,-22.724297,-45.856425,Brazil,brazil,minas gerais,no.info,trilha da pedra da balanca  goncalves  mg  br,2022,Araucariaceae,ok_state,ok_state,,check_local.2state,Camila_cintra,Camila_cintra,locality,state
,gbif,Araucaria angustifolia,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-28.44,-51.46,-28.44,-51.46,-28.44,-51.46,Brazil,brazil,,no.info,,2022,Araucariaceae,ok_country,ok_country,,ok_same_resolution,s.n.,s.n.,country,country
,gbif,Araucaria angustifolia,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-22.7,-45.51,-22.7,-45.51,-22.7,-45.51,Brazil,brazil,,no.info,,2022,Araucariaceae,ok_country,ok_country,,ok_same_resolution,s.n.,s.n.,country,country
,gbif,Araucaria angustifolia,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-25.43,-49.48,-25.43,-49.48,-25.43,-49.48,Brazil,brazil,,no.info,,2022,Araucariaceae,ok_country,ok_country,,ok_same_resolution,s.n.,s.n.,country,country
,gbif,Araucaria angustifolia,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-23.76,-46.83,-23.76,-46.83,-23.76,-46.83,Brazil,brazil,,no.info,,2022,Araucariaceae,ok_country,ok_country,,ok_same_resolution,s.n.,s.n.,country,country
108076046,gbif,Araucaria angustifolia,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-22.849011,-45.746339,-22.849011,-45.746339,-22.849011,-45.746339,Brazil,brazil,sao paulo,no.info,santo antonio do pinhal   sp  12450 000  brasil,2022,Araucariaceae,ok_state,ok_state,,check_local.2state,"Gussoni, C.O.","Gussoni, C.O.",locality,state
109479571,gbif,Araucaria angustifolia,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-22.171342,-44.643828,-22.171342,-44.643828,-22.171342,-44.643828,Brazil,brazil,minas gerais,no.info,alagoa   mg  brasil,2022,Araucariaceae,ok_state,ok_state,,check_local.2state,Alanis,Alanis,locality,state
109742906,gbif,Araucaria angustifolia,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-24.541057,-49.910961,-24.541057,-49.910961,-24.541057,-49.910961,Brazil,brazil,parana,no.info,pirai do sul   pr  84240 000  brasil,2022,Araucariaceae,ok_state,ok_state,,check_local.2state,"Dorocinski, C.","Brilhador, J.C.",locality,state
112258272,gbif,Araucaria angustifolia,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-26.11119,-51.655308,-26.11119,-51.655308,-26.11119,-51.655308,Brazil,brazil,parana,no.info,bituruna  pr  84640 000  brasil,2022,Araucariaceae,ok_state,ok_state,,check_local.2state,"Derengoski, J.","Derengoski, J.",locality,state
113076553,gbif,Araucaria angustifolia,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-21.298566,-43.62766,-21.298566,-43.62766,-21.298566,-43.62766,Brazil,brazil,minas gerais,no.info,barbacena   minas gerais  brazilie,2022,Araucariaceae,ok_state,ok_state,,check_local.2state,Jensbokelaar,Jensbokelaar,locality,state
134493868,gbif,Araucaria angustifolia,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-28.122475,-49.618133,-28.122475,-49.618133,-28.122475,-49.618133,Brazil,brazil,santa catarina,no.info,urubici   sc  88650 000  brasil,2022,Araucariaceae,ok_state,ok_state,,check_local.2state,"Fontes, E.","Fontes, E.",locality,state
134589041,gbif,Araucaria angustifolia,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-28.12256,-49.618122,-28.12256,-49.618122,-28.12256,-49.618122,Brazil,brazil,santa catarina,no.info,urubici   sc  88650 000  brasil,2022,Araucariaceae,ok_state,ok_state,,check_local.2state,"Fontes, E.","Fontes, E.",locality,state
134589043,gbif,Araucaria angustifolia,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-28.122588,-49.618057,-28.122588,-49.618057,-28.122588,-49.618057,Brazil,brazil,santa catarina,no.info,urubici   sc  88650 000  brasil,2022,Araucariaceae,ok_state,ok_state,,check_local.2state,"Fontes, E.","Fontes, E.",locality,state
,gbif,Araucaria angustifolia,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-25.14,-51.36,-25.14,-51.36,-25.14,-51.36,Brazil,brazil,,no.info,,2022,Araucariaceae,ok_country,ok_country,,ok_same_resolution,s.n.,s.n.,country,country
,gbif,Araucaria angustifolia,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-25.51,-49.36,-25.51,-49.36,-25.51,-49.36,Brazil,brazil,,no.info,,2022,Araucariaceae,ok_country,ok_country,,ok_same_resolution,s.n.,s.n.,country,country
110369646,gbif,Araucaria angustifolia,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-25.846987,-49.063939,-25.846987,-49.063939,-25.846987,-49.063939,Brazil,brazil,parana,no.info,henrique herwig  tijucas do sul  pr  br,2022,Araucariaceae,ok_state,ok_state,,check_local.2state,"Monsores, D.","Monsores, D.",locality,state
110450739,gbif,Araucaria angustifolia,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-29.354728,-50.172947,-29.354728,-50.172947,-29.354728,-50.172947,Brazil,brazil,rio grande do sul,no.info,rs 486  itati  rs  br,2022,Araucariaceae,ok_state,ok_state,,check_local.2state,"Monsores, D.","Abreu, M.",locality,state
110515351,gbif,Araucaria angustifolia,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-29.378297,-50.875255,-29.378297,-50.875255,-29.378297,-50.875255,Brazil,brazil,rio grande do sul,no.info,rua augusto zatti  gramado  rs  br,2022,Araucariaceae,ok_state,ok_state,,check_local.2state,"Monsores, D.","Monsores, D.",locality,state
110633760,gbif,Araucaria angustifolia,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-29.382725,-50.871563,-29.382725,-50.871563,-29.382725,-50.871563,Brazil,brazil,rio grande do sul,no.info,praca das etnias  gramado  rs  br,2022,Araucariaceae,ok_state,ok_state,,check_local.2state,"Monsores, D.","Friske, T.Q.",locality,state
110704755,gbif,Araucaria angustifolia,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-29.392612,-50.877787,-29.392612,-50.877787,-29.392612,-50.877787,Brazil,brazil,rio grande do sul,no.info,rua da ferradura  gramado  rs  br,2022,Araucariaceae,ok_state,ok_state,,check_local.2state,"Monsores, D.","Abreu, M.",locality,state
110790950,gbif,Araucaria angustifolia,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-29.392483,-50.877822,-29.392483,-50.877822,-29.392483,-50.877822,Brazil,brazil,rio grande do sul,no.info,rua da ferradura  gramado  rs  br,2022,Araucariaceae,ok_state,ok_state,,check_local.2state,"Monsores, D.","Abreu, M.",locality,state
110812059,gbif,Araucaria angustifolia,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-29.39427,-50.877842,-29.39427,-50.877842,-29.39427,-50.877842,Brazil,brazil,rio grande do sul,no.info,parque do lago negro  gramado  rs  br,2022,Araucariaceae,ok_state,ok_state,,check_local.2state,"Monsores, D.","Monsores, D.",locality,state
110815356,gbif,Araucaria angustifolia,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-29.350295,-50.832153,-29.350295,-50.832153,-29.350295,-50.832153,Brazil,brazil,rio grande do sul,no.info,rua jose pedro piva  canela  rs  br,2022,Araucariaceae,ok_state,ok_state,,check_local.2state,"Monsores, D.","Monsores, D.",locality,state
110815521,gbif,Araucaria angustifolia,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-29.349963,-50.838347,-29.349963,-50.838347,-29.349963,-50.838347,Brazil,brazil,rio grande do sul,no.info,rs 466  canela  rs  br,2022,Araucariaceae,ok_state,ok_state,,check_local.2state,"Monsores, D.","Friske, T.Q.",locality,state
110815668,gbif,Araucaria angustifolia,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-29.312658,-50.852663,-29.312658,-50.852663,-29.312658,-50.852663,Brazil,brazil,rio grande do sul,no.info,parque estadual do caracol  canela  rs  br,2022,Araucariaceae,ok_state,ok_state,,check_local.2state,"Monsores, D.","Monsores, D.",locality,state
110839747,gbif,Araucaria angustifolia,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-29.313058,-50.853662,-29.313058,-50.853662,-29.313058,-50.853662,Brazil,brazil,rio grande do sul,no.info,parque estadual do caracol  canela  rs  br,2022,Araucariaceae,ok_state,ok_state,,check_local.2state,"Monsores, D.","Friske, T.Q.",locality,state
110891153,gbif,Araucaria angustifolia,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-29.312153,-50.85593,-29.312153,-50.85593,-29.312153,-50.85593,Brazil,brazil,rio grande do sul,no.info,parque estadual do caracol  canela  rs  br,2022,Araucariaceae,ok_state,ok_state,,check_local.2state,"Monsores, D.","Friske, T.Q.",locality,state
111025067,gbif,Araucaria angustifolia,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-29.312487,-50.856358,-29.312487,-50.856358,-29.312487,-50.856358,Brazil,brazil,rio grande do sul,no.info,parque estadual do caracol  canela  rs  br,2022,Araucariaceae,ok_state,ok_state,,check_local.2state,"Monsores, D.","Friske, T.Q.",locality,state
111375942,gbif,Araucaria angustifolia,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-29.313497,-50.855708,-29.313497,-50.855708,-29.313497,-50.855708,Brazil,brazil,rio grande do sul,no.info,parque estadual do caracol  canela  rs  br,2022,Araucariaceae,ok_state,ok_state,,check_local.2state,"Monsores, D.","Werneck, C.",locality,state
112351143,gbif,Araucaria angustifolia,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-29.3153,-50.853942,-29.3153,-50.853942,-29.3153,-50.853942,Brazil,brazil,rio grande do sul,no.info,parque estadual do caracol  canela  rs  br,2022,Araucariaceae,ok_state,ok_state,,check_local.2state,"Monsores, D.","Binck, A.",locality,state
112868686,gbif,Araucaria angustifolia,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-27.944669,-49.914353,-27.944669,-49.914353,-27.944669,-49.914353,Brazil,brazil,santa catarina,no.info,urupema   state of santa catarina  brazil,2022,Araucariaceae,ok_state,ok_state,,check_local.2state,"Ben, P.","Ben, P.",locality,state
113523722,gbif,Araucaria angustifolia,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-25.439722,-49.238791,-25.439722,-49.238791,-25.439722,-49.238791,Brazil,brazil,parana,no.info,rua engenheiro ostoja roguski  curitiba  pr  br,2022,Araucariaceae,ok_state,ok_state,,check_local.2state,Cecillia,"Friske, T.Q.",locality,state
113572033,gbif,Araucaria angustifolia,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-25.415302,-49.303679,-25.415302,-49.303679,-25.415302,-49.303679,Brazil,brazil,parana,no.info,avenida manoel ribas  curitiba  pr  br,2022,Araucariaceae,ok_state,ok_state,,check_local.2state,Anahliv,"Friske, T.Q.",locality,state
113753126,gbif,Araucaria angustifolia,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-25.400585,-49.334473,-25.400585,-49.334473,-25.400585,-49.334473,Brazil,brazil,parana,no.info,santa felicidade,2022,Araucariaceae,ok_state,ok_state,,check_local.2state,Betinha,Betinha,locality,state
114326105,gbif,Araucaria angustifolia,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-25.422805,-49.267038,-25.422805,-49.267038,-25.422805,-49.267038,Brazil,brazil,parana,no.info,avenida joao gualberto  curitiba  pr  br,2022,Araucariaceae,ok_state,ok_state,,check_local.2state,Anaarasz,"Friske, T.Q.",locality,state
115287550,gbif,Araucaria angustifolia,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-25.211599,-50.980654,-25.211599,-50.980654,-25.211599,-50.980654,Brazil,brazil,parana,no.info,da luz  prudentopolis   pr  84400 000  brasil,2022,Araucariaceae,ok_state,ok_state,,check_local.2state,Anju,Anju,locality,state
116953952,gbif,Araucaria angustifolia,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-26.644358,-51.4951,-26.644358,-51.4951,-26.644358,-51.4951,Brazil,brazil,santa catarina,no.info,agua doce  br sc  br,2022,Araucariaceae,ok_state,ok_state,,check_local.2state,"Muller, E.S.","Werneck, C.",locality,state
123625585,gbif,Araucaria angustifolia,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-27.947,-49.918,-27.947,-49.918,-27.947,-49.918,Brazil,brazil,santa catarina,no.info,urupema   state of santa catarina  brazil,2022,Araucariaceae,ok_state,ok_state,,check_local.2state,"Ben, P.","Ben, P.",locality,state
130016588,gbif,Araucaria angustifolia,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-27.946456,-49.915936,-27.946456,-49.915936,-27.946456,-49.915936,Brazil,brazil,santa catarina,no.info,rppn papagaio de altitude  urupema   estado santa catarina  brasil,2022,Araucariaceae,ok_state,ok_state,,check_local.2state,"Orozco, L.I.","Orozco, L.I.",locality,state
130016820,gbif,Araucaria angustifolia,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-27.946456,-49.915936,-27.946456,-49.915936,-27.946456,-49.915936,Brazil,brazil,santa catarina,no.info,rppn papagaio de altitude  urupema   estado santa catarina  brasil,2022,Araucariaceae,ok_state,ok_state,,check_local.2state,"Orozco, L.I.","Orozco, L.I.",locality,state
142118792,gbif,Araucaria angustifolia,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-32.030608,-52.097033,-32.030608,-52.097033,-32.030608,-52.097033,Brazil,brazil,rio grande do sul,no.info,praca xavier ferreira  rio grande  rs  br,2022,Araucariaceae,ok_state,ok_state,,check_local.2state,"Monsores, D.","Monsores, D.",locality,state
,gbif,Araucaria angustifolia,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-22.75,-46.09,-22.75,-46.09,-22.75,-46.09,Brazil,brazil,,no.info,,2022,Araucariaceae,ok_country,ok_country,,ok_same_resolution,s.n.,s.n.,country,country
RB01484085,gbif,Araucaria angustifolia,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-21.647778,-43.871944,-21.647778,-43.871944,-21.647778,-43.871944,Brazil,brazil,minas gerais,santa rita de ibitipoca,comuna ibitipoca  mata do luna,2022,Araucariaceae,ok_county,ok_county,,check_local.2municip.,"Voltz, R.R.","Voltz, R.R.",locality,county
114322160,gbif,Araucaria angustifolia,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-25.414633,-49.304234,-25.414633,-49.304234,-25.414633,-49.304234,Brazil,brazil,parana,no.info,avenida manoel ribas  curitiba  pr  br,2022,Araucariaceae,ok_state,ok_state,,check_local.2state,Anahliv,Anahliv,locality,state
114497311,gbif,Araucaria angustifolia,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-25.42408,-49.247447,-25.42408,-49.247447,-25.42408,-49.247447,Brazil,brazil,parana,no.info,rua camoes  curitiba  pr  br,2022,Araucariaceae,ok_state,ok_state,,check_local.2state,Julemes,"Ribeiro, G.",locality,state
114888581,gbif,Araucaria angustifolia,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-25.583196,-49.632441,-25.583196,-49.632441,-25.583196,-49.632441,Brazil,brazil,parana,no.info,balsa nova,2022,Araucariaceae,ok_county,ok_county,,check_local.2municip.,Giovz,"Friske, T.Q.",locality,county
117257012,gbif,Araucaria angustifolia,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-22.255977,-47.81549,-22.255977,-47.81549,-22.255977,-47.81549,Brazil,brazil,sao paulo,no.info,itirapina  sp  brasil,2022,Araucariaceae,ok_state,ok_state,,check_local.2state,Mariosoares,Mariosoares,locality,state
117640490,gbif,Araucaria angustifolia,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-27.954539,-49.876672,-27.954539,-49.876672,-27.954539,-49.876672,Brazil,brazil,santa catarina,no.info,urupema  sc  88625 000  brasil,2022,Araucariaceae,ok_state,ok_state,,check_local.2state,"Melo, T.N.","Melo, T.N.",locality,state
119692614,gbif,Araucaria angustifolia,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-26.555219,-53.940837,-26.555219,-53.940837,-26.555219,-53.940837,Argentina,argentina,misiones,no.info,san pedro  ar mn  ar,2022,Araucariaceae,ok_state,ok_state,,check_local.2state,"Lartigau, B.","Preliasco, L.",locality,state
126077170,gbif,Araucaria angustifolia,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-26.819586,-54.902988,-26.819586,-54.902988,-26.819586,-54.902988,Argentina,argentina,misiones,no.info,libertador gral san martin  misiones  argentina,2022,Araucariaceae,ok_state,ok_state,,check_local.2state,"Spajic, G.I.","Spajic, G.I.",locality,state
